user_id,txn_datetime,txn_category,spend_amount,txn_date
U00043,2025-10-26 11:31:00,Cafe,39,2025-10-26
U00901,2026-01-18 20:21:00,Cafe,30,2026-01-18
U00588,2025-12-21 10:36:00,Merch,35,2025-12-21
U00368,2025-12-31 14:43:00,Cafe,50,2025-12-31
U00363,2026-01-08 10:40:00,Merch,49,2026-01-08
U00044,2025-11-13 17:26:00,Cafe,74,2025-11-13
U00687,2026-01-30 11:47:00,Cafe,29,2026-01-30
U00088,2025-11-21 19:40:00,Cafe,37,2025-11-21
U00033,2025-11-09 18:27:00,Cafe,44,2025-11-09
U00475,2025-11-02 13:45:00,Cafe,63,2025-11-02
U00884,2025-11-20 16:59:00,Merch,36,2025-11-20
U00844,2026-01-14 11:18:00,Cafe,15,2026-01-14
U00138,2025-10-23 20:04:00,Cafe,75,2025-10-23
U00557,2025-10-26 13:02:00,Cafe,50,2025-10-26
U00945,2026-02-26 13:08:00,Cafe,56,2026-02-26
U00060,2026-01-22 17:01:00,Cafe,36,2026-01-22
U00155,2026-01-02 11:46:00,Cafe,41,2026-01-02
U00415,2026-01-28 11:12:00,Cafe,37,2026-01-28
U00323,2025-11-08 14:48:00,Merch,51,2025-11-08
U00107,2025-10-06 13:43:00,Cafe,42,2025-10-06
U01020,2025-10-20 18:05:00,Cafe,37,2025-10-20
U00125,2025-11-17 20:59:00,Cafe,63,2025-11-17
U00207,2025-12-13 11:47:00,Cafe,5,2025-12-13
U00812,2025-11-30 12:43:00,Cafe,48,2025-11-30
U01097,2025-10-25 11:06:00,Cafe,51,2025-10-25
U01107,2026-02-18 14:16:00,Cafe,59,2026-02-18
U00422,2025-11-30 19:39:00,Cafe,55,2025-11-30
U00453,2026-02-11 19:43:00,Cafe,24,2026-02-11
U00822,2025-11-28 16:18:00,Merch,25,2025-11-28
U00205,2025-10-22 10:08:00,Cafe,24,2025-10-22
U00234,2026-01-11 19:18:00,Cafe,20,2026-01-11
U00619,2025-12-01 12:16:00,Cafe,97,2025-12-01
U00438,2025-11-03 14:54:00,Merch,57,2025-11-03
U01128,2026-01-26 11:48:00,Merch,32,2026-01-26
U01006,2025-12-13 19:16:00,Merch,44,2025-12-13
U01117,2025-11-22 14:13:00,Cafe,47,2025-11-22
U00650,2025-11-13 19:07:00,Cafe,26,2025-11-13
U00522,2025-12-05 12:12:00,Cafe,55,2025-12-05
U00134,2025-11-06 20:19:00,Merch,55,2025-11-06
U00075,2025-10-02 11:41:00,Cafe,49,2025-10-02
U00422,2025-11-10 10:18:00,Cafe,26,2025-11-10
U00932,2026-02-19 16:21:00,Cafe,13,2026-02-19
U00966,2026-01-13 19:25:00,Cafe,63,2026-01-13
U00519,2025-10-29 12:01:00,Cafe,37,2025-10-29
U00208,2026-01-18 19:32:00,Cafe,23,2026-01-18
U00261,2026-01-10 17:16:00,Cafe,50,2026-01-10
U01000,2026-01-24 12:52:00,Cafe,85,2026-01-24
U01092,2026-02-18 18:15:00,Cafe,26,2026-02-18
U00324,2025-11-30 13:08:00,Cafe,36,2025-11-30
U00249,2025-11-23 14:49:00,Cafe,73,2025-11-23
U00963,2025-10-25 19:06:00,Cafe,67,2025-10-25
U00894,2025-11-16 16:35:00,Cafe,31,2025-11-16
U00060,2025-10-07 12:47:00,Merch,53,2025-10-07
U00466,2025-12-12 14:52:00,Cafe,34,2025-12-12
U00065,2025-12-31 20:05:00,Merch,41,2025-12-31
U00473,2025-10-21 20:41:00,Cafe,43,2025-10-21
U00090,2026-02-11 18:15:00,Cafe,25,2026-02-11
U01106,2026-01-29 13:34:00,Cafe,22,2026-01-29
U00781,2025-11-11 20:31:00,Cafe,73,2025-11-11
U00173,2026-02-01 18:53:00,Merch,35,2026-02-01
U00355,2025-11-04 13:38:00,Cafe,50,2025-11-04
U00884,2025-10-02 13:05:00,Cafe,25,2025-10-02
U00219,2026-01-16 19:04:00,Cafe,17,2026-01-16
U00199,2025-10-04 16:22:00,Cafe,24,2025-10-04
U01170,2025-12-01 15:07:00,Cafe,55,2025-12-01
U00135,2026-01-10 11:37:00,Merch,48,2026-01-10
U00584,2026-02-11 12:34:00,Cafe,51,2026-02-11
U00851,2026-01-17 13:11:00,Cafe,50,2026-01-17
U00910,2025-12-14 18:07:00,Cafe,60,2025-12-14
U00924,2025-12-13 19:38:00,Cafe,39,2025-12-13
U00009,2026-01-26 17:07:00,Cafe,38,2026-01-26
U01074,2026-01-05 13:11:00,Merch,34,2026-01-05
U00379,2025-10-15 12:56:00,Cafe,41,2025-10-15
U00687,2025-11-04 15:13:00,Cafe,37,2025-11-04
U00498,2026-02-03 20:26:00,Cafe,37,2026-02-03
U00314,2025-11-10 16:20:00,Cafe,57,2025-11-10
U00683,2026-02-23 18:26:00,Merch,50,2026-02-23
U00342,2026-01-26 17:28:00,Merch,45,2026-01-26
U00209,2026-02-14 19:08:00,Cafe,86,2026-02-14
U00022,2026-01-20 20:57:00,Cafe,33,2026-01-20
U00147,2025-12-10 14:37:00,Cafe,65,2025-12-10
U00812,2025-12-25 15:31:00,Cafe,48,2025-12-25
U00085,2025-10-15 16:29:00,Cafe,39,2025-10-15
U00862,2026-02-14 18:44:00,Cafe,12,2026-02-14
U00043,2026-02-12 16:07:00,Merch,59,2026-02-12
U00656,2025-11-18 15:47:00,Cafe,49,2025-11-18
U00500,2025-10-02 17:31:00,Cafe,67,2025-10-02
U00060,2025-11-04 19:27:00,Cafe,28,2025-11-04
U00989,2025-11-07 17:25:00,Merch,52,2025-11-07
U00742,2025-11-04 11:10:00,Cafe,57,2025-11-04
U00859,2026-02-12 19:48:00,Cafe,28,2026-02-12
U01013,2025-11-19 18:35:00,Cafe,59,2025-11-19
U00756,2025-10-04 20:20:00,Cafe,37,2025-10-04
U00739,2025-10-01 11:37:00,Merch,84,2025-10-01
U00768,2026-01-06 17:03:00,Cafe,50,2026-01-06
U00915,2025-10-25 20:17:00,Cafe,29,2025-10-25
U00372,2025-11-30 12:38:00,Cafe,96,2025-11-30
U01191,2025-10-10 12:49:00,Cafe,40,2025-10-10
U00908,2026-02-19 13:55:00,Cafe,46,2026-02-19
U01121,2026-02-05 12:05:00,Cafe,37,2026-02-05
U00050,2026-02-01 11:21:00,Cafe,28,2026-02-01
U01175,2026-01-13 12:55:00,Cafe,24,2026-01-13
U00234,2026-01-25 13:29:00,Cafe,19,2026-01-25
U01024,2025-10-08 19:22:00,Cafe,54,2025-10-08
U00860,2025-10-06 15:06:00,Cafe,40,2025-10-06
U01073,2026-01-19 13:00:00,Cafe,62,2026-01-19
U00682,2026-01-17 10:02:00,Cafe,58,2026-01-17
U00153,2026-02-01 10:03:00,Cafe,39,2026-02-01
U00384,2025-10-31 10:41:00,Cafe,52,2025-10-31
U00097,2025-10-28 13:12:00,Cafe,54,2025-10-28
U00924,2026-01-01 10:39:00,Cafe,25,2026-01-01
U00419,2025-11-30 14:57:00,Cafe,71,2025-11-30
U00561,2025-10-16 13:54:00,Cafe,67,2025-10-16
U00872,2026-01-30 11:52:00,Cafe,59,2026-01-30
U00557,2025-12-29 16:58:00,Cafe,82,2025-12-29
U00908,2025-12-07 18:23:00,Cafe,38,2025-12-07
U00413,2025-10-09 20:33:00,Cafe,57,2025-10-09
U00138,2026-01-29 18:32:00,Merch,16,2026-01-29
U00460,2025-10-01 16:54:00,Merch,22,2025-10-01
U00423,2025-12-16 10:19:00,Cafe,56,2025-12-16
U00389,2026-01-09 13:50:00,Merch,32,2026-01-09
U00164,2026-01-23 20:41:00,Cafe,50,2026-01-23
U00555,2025-11-15 20:41:00,Cafe,17,2025-11-15
U00885,2025-11-22 10:48:00,Merch,18,2025-11-22
U00142,2025-12-01 14:04:00,Cafe,42,2025-12-01
U01160,2026-02-20 15:38:00,Merch,15,2026-02-20
U01080,2025-11-08 19:21:00,Cafe,50,2025-11-08
U00318,2025-12-09 11:09:00,Cafe,44,2025-12-09
U01151,2025-11-22 17:03:00,Cafe,66,2025-11-22
U00098,2025-11-10 20:30:00,Merch,27,2025-11-10
U00886,2026-01-09 18:47:00,Cafe,72,2026-01-09
U00190,2026-02-22 19:38:00,Cafe,51,2026-02-22
U00551,2025-10-20 10:59:00,Cafe,61,2025-10-20
U00524,2026-01-27 16:16:00,Cafe,57,2026-01-27
U01047,2026-02-19 19:17:00,Merch,31,2026-02-19
U00702,2026-02-25 14:08:00,Cafe,20,2026-02-25
U00054,2026-01-27 11:53:00,Cafe,40,2026-01-27
U00220,2025-10-01 20:15:00,Cafe,70,2025-10-01
U00568,2025-11-23 20:01:00,Cafe,85,2025-11-23
U00477,2025-10-11 19:01:00,Cafe,67,2025-10-11
U00411,2025-10-15 10:22:00,Cafe,31,2025-10-15
U00821,2025-11-07 17:34:00,Merch,40,2025-11-07
U00029,2025-11-22 20:02:00,Cafe,32,2025-11-22
U00571,2025-11-01 17:34:00,Merch,75,2025-11-01
U00322,2025-12-03 12:14:00,Cafe,69,2025-12-03
U00441,2026-01-24 17:24:00,Merch,32,2026-01-24
U00560,2026-01-03 13:22:00,Cafe,29,2026-01-03
U00894,2025-11-13 19:54:00,Cafe,42,2025-11-13
U00330,2026-01-04 13:39:00,Cafe,71,2026-01-04
U01090,2025-12-18 13:36:00,Merch,19,2025-12-18
U00322,2026-02-15 11:13:00,Cafe,47,2026-02-15
U01175,2025-12-21 19:15:00,Cafe,32,2025-12-21
U01101,2025-10-24 12:28:00,Cafe,14,2025-10-24
U01155,2025-10-14 13:53:00,Cafe,29,2025-10-14
U00546,2025-11-11 10:11:00,Cafe,28,2025-11-11
U00722,2025-11-13 19:49:00,Cafe,61,2025-11-13
U00183,2025-11-14 15:18:00,Cafe,54,2025-11-14
U00833,2025-10-05 15:45:00,Cafe,49,2025-10-05
U00111,2025-10-13 19:09:00,Cafe,75,2025-10-13
U00511,2025-10-15 20:12:00,Cafe,53,2025-10-15
U00322,2025-11-28 19:41:00,Cafe,49,2025-11-28
U00728,2026-02-04 13:44:00,Cafe,40,2026-02-04
U00988,2025-12-18 12:24:00,Cafe,52,2025-12-18
U00997,2025-10-19 12:25:00,Cafe,31,2025-10-19
U00473,2026-01-28 20:37:00,Merch,39,2026-01-28
U00930,2025-12-05 18:16:00,Cafe,30,2025-12-05
U00248,2026-02-04 19:19:00,Merch,48,2026-02-04
U00284,2025-10-27 12:13:00,Cafe,70,2025-10-27
U00472,2026-01-23 12:09:00,Merch,65,2026-01-23
U00510,2025-12-10 17:05:00,Cafe,37,2025-12-10
U01008,2025-12-11 15:29:00,Cafe,62,2025-12-11
U00150,2025-10-10 18:40:00,Cafe,55,2025-10-10
U00002,2025-11-13 13:09:00,Cafe,67,2025-11-13
U00628,2026-01-26 10:04:00,Cafe,24,2026-01-26
U00926,2026-01-25 11:34:00,Cafe,57,2026-01-25
U00119,2026-01-04 13:43:00,Cafe,47,2026-01-04
U00442,2026-01-02 17:24:00,Cafe,51,2026-01-02
U00496,2026-01-16 12:14:00,Cafe,23,2026-01-16
U00901,2026-01-13 16:48:00,Cafe,68,2026-01-13
U00350,2026-02-11 11:49:00,Cafe,30,2026-02-11
U00290,2025-11-25 11:59:00,Cafe,22,2025-11-25
U00002,2025-12-08 15:28:00,Cafe,37,2025-12-08
U00589,2025-11-10 20:29:00,Cafe,51,2025-11-10
U00670,2025-10-09 18:00:00,Cafe,40,2025-10-09
U00157,2026-01-04 12:15:00,Cafe,5,2026-01-04
U00317,2025-11-16 14:16:00,Cafe,50,2025-11-16
U00274,2025-11-21 11:06:00,Cafe,42,2025-11-21
U00126,2025-11-25 13:46:00,Cafe,65,2025-11-25
U00667,2025-12-09 13:39:00,Cafe,27,2025-12-09
U00535,2025-12-08 16:56:00,Cafe,29,2025-12-08
U00229,2026-02-23 20:48:00,Cafe,53,2026-02-23
U00660,2025-10-15 14:11:00,Cafe,66,2025-10-15
U01016,2026-02-08 19:58:00,Cafe,51,2026-02-08
U00136,2026-01-20 15:47:00,Cafe,32,2026-01-20
U00458,2025-12-25 14:06:00,Cafe,32,2025-12-25
U00739,2026-02-12 15:59:00,Cafe,56,2026-02-12
U00161,2025-12-27 14:51:00,Cafe,16,2025-12-27
U00732,2026-01-06 20:55:00,Merch,54,2026-01-06
U00968,2026-01-29 14:35:00,Merch,50,2026-01-29
U00098,2026-02-17 17:12:00,Cafe,66,2026-02-17
U01030,2026-01-09 14:06:00,Cafe,62,2026-01-09
U01189,2025-12-11 18:06:00,Merch,62,2025-12-11
U00074,2025-12-12 14:44:00,Cafe,41,2025-12-12
U00798,2026-01-17 17:46:00,Merch,63,2026-01-17
U00307,2026-01-14 14:00:00,Cafe,88,2026-01-14
U00312,2026-02-05 14:04:00,Cafe,79,2026-02-05
U00821,2026-01-20 18:44:00,Cafe,60,2026-01-20
U00041,2025-11-05 18:22:00,Cafe,16,2025-11-05
U00041,2025-12-31 20:46:00,Merch,44,2025-12-31
U00665,2025-10-09 16:15:00,Cafe,66,2025-10-09
U01145,2026-01-30 19:13:00,Cafe,43,2026-01-30
U00585,2026-02-03 15:00:00,Cafe,29,2026-02-03
U00238,2025-10-16 13:59:00,Merch,36,2025-10-16
U01105,2026-01-07 16:34:00,Cafe,46,2026-01-07
U00307,2025-12-02 14:49:00,Cafe,30,2025-12-02
U00966,2026-02-19 20:53:00,Cafe,77,2026-02-19
U00852,2026-02-11 14:01:00,Merch,41,2026-02-11
U00980,2025-12-30 17:09:00,Cafe,77,2025-12-30
U00980,2025-12-31 17:52:00,Cafe,80,2025-12-31
U01040,2026-01-31 10:59:00,Cafe,53,2026-01-31
U01089,2025-10-26 12:23:00,Cafe,24,2025-10-26
U00742,2026-01-23 15:28:00,Cafe,24,2026-01-23
U00796,2025-12-21 18:38:00,Cafe,5,2025-12-21
U00363,2026-02-19 14:10:00,Cafe,65,2026-02-19
U01185,2025-10-21 17:39:00,Cafe,76,2025-10-21
U01192,2026-01-25 10:14:00,Cafe,51,2026-01-25
U00678,2026-02-25 13:45:00,Cafe,36,2026-02-25
U01122,2026-01-10 15:10:00,Cafe,36,2026-01-10
U00676,2025-11-16 11:39:00,Cafe,38,2025-11-16
U00163,2025-11-22 17:21:00,Cafe,75,2025-11-22
U01076,2026-01-13 12:38:00,Cafe,30,2026-01-13
U00387,2025-11-29 17:29:00,Cafe,33,2025-11-29
U00989,2025-11-04 15:34:00,Cafe,30,2025-11-04
U00112,2026-01-09 11:43:00,Cafe,64,2026-01-09
U00123,2025-10-23 17:07:00,Cafe,69,2025-10-23
U01116,2025-11-19 15:31:00,Cafe,41,2025-11-19
U00774,2025-11-08 17:20:00,Cafe,42,2025-11-08
U00276,2025-12-11 14:53:00,Cafe,57,2025-12-11
U00872,2026-02-23 11:28:00,Merch,52,2026-02-23
U00962,2025-11-19 17:37:00,Merch,75,2025-11-19
U00341,2025-10-18 20:39:00,Cafe,50,2025-10-18
U00052,2026-01-09 20:50:00,Cafe,24,2026-01-09
U01078,2025-12-19 13:17:00,Cafe,58,2025-12-19
U00596,2026-02-05 15:52:00,Cafe,38,2026-02-05
U00946,2026-02-15 10:31:00,Merch,47,2026-02-15
U00216,2025-11-08 15:06:00,Merch,33,2025-11-08
U00284,2026-01-25 20:16:00,Cafe,76,2026-01-25
U00471,2026-01-09 19:52:00,Cafe,15,2026-01-09
U00316,2025-11-23 13:17:00,Cafe,67,2025-11-23
U01127,2026-02-24 10:23:00,Cafe,19,2026-02-24
U00918,2025-11-12 11:04:00,Cafe,60,2025-11-12
U00471,2026-01-08 15:33:00,Cafe,34,2026-01-08
U01126,2026-02-27 16:17:00,Cafe,34,2026-02-27
U00723,2025-12-29 13:38:00,Cafe,36,2025-12-29
U00894,2025-10-22 14:37:00,Cafe,40,2025-10-22
U01128,2026-01-23 19:25:00,Merch,22,2026-01-23
U00195,2026-01-18 14:20:00,Cafe,54,2026-01-18
U00149,2026-02-25 10:30:00,Cafe,51,2026-02-25
U01004,2025-10-15 13:31:00,Cafe,64,2025-10-15
U00573,2026-01-09 14:08:00,Merch,30,2026-01-09
U00823,2025-11-02 12:39:00,Cafe,61,2025-11-02
U00998,2025-12-09 17:24:00,Merch,15,2025-12-09
U01157,2025-11-26 14:21:00,Cafe,47,2025-11-26
U00348,2025-11-06 14:42:00,Cafe,29,2025-11-06
U00635,2026-01-10 14:22:00,Merch,57,2026-01-10
U00629,2026-01-22 16:06:00,Cafe,44,2026-01-22
U00760,2025-10-20 18:39:00,Merch,57,2025-10-20
U00458,2025-12-16 11:56:00,Cafe,36,2025-12-16
U00450,2025-12-09 16:03:00,Merch,15,2025-12-09
U01168,2025-11-21 16:59:00,Merch,25,2025-11-21
U01102,2025-10-06 14:53:00,Cafe,72,2025-10-06
U00702,2025-12-28 15:19:00,Cafe,18,2025-12-28
U00474,2026-02-04 12:56:00,Merch,78,2026-02-04
U00363,2025-10-29 10:22:00,Cafe,5,2025-10-29
U00060,2025-11-25 19:43:00,Cafe,54,2025-11-25
U01020,2025-11-19 16:10:00,Merch,18,2025-11-19
U00311,2025-10-17 19:16:00,Cafe,44,2025-10-17
U00945,2026-01-06 16:32:00,Merch,35,2026-01-06
U01033,2025-12-06 18:19:00,Merch,65,2025-12-06
U00129,2026-02-24 16:01:00,Cafe,41,2026-02-24
U00207,2025-11-22 18:44:00,Merch,45,2025-11-22
U00437,2025-11-12 16:03:00,Cafe,61,2025-11-12
U00556,2025-12-11 17:44:00,Cafe,80,2025-12-11
U00728,2025-11-06 18:11:00,Merch,28,2025-11-06
U00214,2025-10-31 20:41:00,Cafe,26,2025-10-31
U00065,2026-01-02 11:19:00,Merch,32,2026-01-02
U00840,2026-01-12 14:17:00,Cafe,50,2026-01-12
U01023,2026-02-23 17:29:00,Cafe,43,2026-02-23
U00830,2025-12-22 18:58:00,Cafe,48,2025-12-22
U00163,2026-01-31 18:50:00,Merch,57,2026-01-31
U00355,2026-02-19 13:58:00,Cafe,44,2026-02-19
U00576,2025-10-04 17:43:00,Cafe,32,2025-10-04
U01191,2025-10-23 14:02:00,Cafe,25,2025-10-23
U00290,2026-01-27 12:58:00,Merch,70,2026-01-27
U00330,2026-01-24 10:07:00,Cafe,79,2026-01-24
U01001,2026-02-03 11:58:00,Cafe,49,2026-02-03
U00478,2025-11-11 14:53:00,Cafe,31,2025-11-11
U00364,2025-12-17 18:22:00,Merch,39,2025-12-17
U01016,2026-02-27 20:15:00,Merch,77,2026-02-27
U00067,2026-01-13 17:37:00,Cafe,43,2026-01-13
U00435,2025-11-08 15:44:00,Merch,46,2025-11-08
U00940,2026-01-04 16:59:00,Cafe,51,2026-01-04
U00970,2025-12-02 12:05:00,Cafe,37,2025-12-02
U00678,2026-02-20 16:41:00,Cafe,37,2026-02-20
U00145,2025-10-02 11:19:00,Cafe,49,2025-10-02
U00728,2026-01-14 20:59:00,Merch,36,2026-01-14
U00288,2026-02-16 19:10:00,Cafe,47,2026-02-16
U00340,2025-12-07 17:44:00,Cafe,31,2025-12-07
U00485,2025-11-12 12:45:00,Cafe,55,2025-11-12
U00580,2026-01-25 10:33:00,Merch,64,2026-01-25
U00672,2026-02-07 16:32:00,Cafe,25,2026-02-07
U00393,2025-10-17 19:57:00,Merch,57,2025-10-17
U00670,2025-11-03 18:28:00,Cafe,35,2025-11-03
U00480,2025-12-30 17:05:00,Cafe,50,2025-12-30
U00062,2026-01-23 14:32:00,Cafe,59,2026-01-23
U00413,2025-11-08 16:53:00,Cafe,35,2025-11-08
U00471,2026-01-16 16:20:00,Cafe,39,2026-01-16
U00148,2025-10-26 12:32:00,Cafe,57,2025-10-26
U00360,2025-12-04 20:43:00,Cafe,36,2025-12-04
U00005,2026-02-18 15:42:00,Cafe,24,2026-02-18
U01182,2025-10-29 15:19:00,Cafe,30,2025-10-29
U00273,2025-10-15 20:12:00,Merch,24,2025-10-15
U01184,2025-12-02 10:07:00,Merch,47,2025-12-02
U00564,2025-11-24 16:43:00,Cafe,12,2025-11-24
U00676,2025-11-24 15:59:00,Cafe,51,2025-11-24
U00322,2025-12-12 20:56:00,Merch,36,2025-12-12
U00788,2025-10-06 18:22:00,Cafe,56,2025-10-06
U00679,2025-10-19 18:06:00,Cafe,87,2025-10-19
U00733,2025-10-28 12:13:00,Merch,63,2025-10-28
U00086,2026-02-26 15:09:00,Cafe,18,2026-02-26
U00580,2026-02-24 11:06:00,Cafe,5,2026-02-24
U00570,2026-02-25 17:42:00,Cafe,27,2026-02-25
U01076,2025-11-19 16:33:00,Cafe,82,2025-11-19
U00859,2026-02-27 16:41:00,Merch,48,2026-02-27
U01126,2025-10-19 20:21:00,Merch,57,2025-10-19
U00743,2026-02-18 14:02:00,Cafe,24,2026-02-18
U00737,2025-11-08 16:50:00,Cafe,22,2025-11-08
U01019,2025-12-15 19:29:00,Cafe,39,2025-12-15
U01008,2025-10-11 14:18:00,Merch,85,2025-10-11
U00763,2026-01-21 13:51:00,Cafe,59,2026-01-21
U00128,2025-11-16 16:39:00,Cafe,66,2025-11-16
U00213,2025-11-11 19:34:00,Cafe,52,2025-11-11
U00530,2025-12-04 12:59:00,Cafe,50,2025-12-04
U00791,2026-01-24 11:56:00,Cafe,86,2026-01-24
U00723,2025-10-23 11:56:00,Merch,18,2025-10-23
U00878,2025-11-25 10:01:00,Cafe,44,2025-11-25
U00446,2025-12-01 19:20:00,Cafe,59,2025-12-01
U00748,2025-11-17 13:56:00,Cafe,59,2025-11-17
U00691,2025-10-07 13:25:00,Cafe,37,2025-10-07
U00776,2026-01-18 16:12:00,Cafe,29,2026-01-18
U00548,2026-01-29 18:26:00,Cafe,40,2026-01-29
U00179,2026-01-11 11:05:00,Cafe,25,2026-01-11
U00136,2026-02-18 17:37:00,Cafe,49,2026-02-18
U00332,2025-12-04 19:01:00,Cafe,87,2025-12-04
U00166,2026-01-16 12:36:00,Cafe,40,2026-01-16
U00806,2025-12-20 16:59:00,Merch,5,2025-12-20
U01045,2025-11-18 20:33:00,Cafe,38,2025-11-18
U00088,2026-02-26 19:03:00,Cafe,44,2026-02-26
U00165,2025-12-18 14:29:00,Cafe,33,2025-12-18
U00206,2025-11-01 14:54:00,Merch,44,2025-11-01
U00283,2025-10-04 19:34:00,Merch,85,2025-10-04
U00477,2026-01-07 13:26:00,Cafe,47,2026-01-07
U00513,2026-02-02 10:24:00,Cafe,67,2026-02-02
U00725,2026-02-26 18:22:00,Cafe,43,2026-02-26
U01183,2025-12-19 12:59:00,Merch,41,2025-12-19
U01138,2025-11-28 14:38:00,Cafe,32,2025-11-28
U00153,2026-01-17 11:25:00,Cafe,44,2026-01-17
U00886,2025-11-11 16:24:00,Cafe,49,2025-11-11
U00869,2025-10-11 10:34:00,Cafe,20,2025-10-11
U00010,2025-12-09 17:55:00,Cafe,41,2025-12-09
U01183,2026-01-15 12:02:00,Cafe,53,2026-01-15
U00536,2026-01-19 15:27:00,Cafe,50,2026-01-19
U00511,2026-02-02 11:48:00,Cafe,34,2026-02-02
U00627,2026-01-23 11:07:00,Merch,33,2026-01-23
U00576,2025-12-20 20:34:00,Cafe,51,2025-12-20
U00098,2025-11-10 16:25:00,Cafe,60,2025-11-10
U00487,2026-02-17 15:39:00,Cafe,41,2026-02-17
U01133,2025-10-25 13:07:00,Cafe,36,2025-10-25
U00097,2026-01-27 12:17:00,Cafe,78,2026-01-27
U00907,2026-02-16 20:21:00,Cafe,26,2026-02-16
U00486,2025-11-08 17:34:00,Cafe,36,2025-11-08
U01009,2026-01-26 11:33:00,Merch,30,2026-01-26
U00652,2025-10-06 11:22:00,Cafe,30,2025-10-06
U00363,2026-02-24 15:17:00,Cafe,57,2026-02-24
U01101,2025-11-28 11:00:00,Cafe,32,2025-11-28
U00889,2025-10-20 20:09:00,Cafe,56,2025-10-20
U01127,2025-10-12 15:26:00,Cafe,68,2025-10-12
U00727,2025-12-21 18:11:00,Merch,64,2025-12-21
U00555,2026-01-25 14:20:00,Cafe,47,2026-01-25
U00610,2025-12-31 13:50:00,Cafe,60,2025-12-31
U00109,2025-11-02 20:18:00,Cafe,53,2025-11-02
U00583,2025-10-19 11:58:00,Cafe,34,2025-10-19
U00309,2025-11-22 14:18:00,Cafe,45,2025-11-22
U00218,2025-12-12 17:35:00,Cafe,60,2025-12-12
U00808,2026-01-21 10:38:00,Cafe,38,2026-01-21
U00454,2025-12-28 15:55:00,Cafe,60,2025-12-28
U00435,2026-01-14 15:16:00,Cafe,43,2026-01-14
U00519,2025-12-31 15:29:00,Cafe,32,2025-12-31
U00798,2025-11-01 10:30:00,Merch,69,2025-11-01
U00828,2025-12-28 16:32:00,Merch,78,2025-12-28
U00240,2026-01-30 16:17:00,Cafe,30,2026-01-30
U00634,2025-12-10 13:42:00,Merch,29,2025-12-10
U00109,2026-02-04 11:52:00,Cafe,29,2026-02-04
U00836,2026-02-07 19:28:00,Cafe,36,2026-02-07
U00099,2026-02-08 10:36:00,Cafe,40,2026-02-08
U00278,2025-11-28 10:59:00,Cafe,36,2025-11-28
U00961,2026-02-10 10:17:00,Cafe,41,2026-02-10
U00363,2026-01-26 16:01:00,Cafe,39,2026-01-26
U00119,2025-10-12 19:46:00,Cafe,27,2025-10-12
U00090,2026-01-30 13:48:00,Cafe,38,2026-01-30
U00517,2025-12-29 17:42:00,Cafe,63,2025-12-29
U00488,2026-02-01 20:15:00,Merch,68,2026-02-01
U01011,2025-11-16 14:15:00,Cafe,30,2025-11-16
U00548,2025-11-11 18:18:00,Cafe,47,2025-11-11
U00510,2025-11-05 20:51:00,Merch,48,2025-11-05
U00070,2026-01-19 17:09:00,Cafe,50,2026-01-19
U00089,2025-12-07 17:35:00,Cafe,37,2025-12-07
U00488,2025-10-04 11:30:00,Cafe,45,2025-10-04
U00218,2026-02-01 13:47:00,Cafe,99,2026-02-01
U00278,2026-01-31 19:55:00,Cafe,34,2026-01-31
U00328,2026-02-08 15:00:00,Cafe,53,2026-02-08
U01059,2026-02-01 15:48:00,Cafe,52,2026-02-01
U00678,2026-02-18 14:23:00,Cafe,55,2026-02-18
U00462,2025-10-11 17:50:00,Cafe,80,2025-10-11
U00464,2026-01-11 15:38:00,Cafe,80,2026-01-11
U00923,2025-10-18 12:07:00,Cafe,48,2025-10-18
U00739,2026-02-07 20:47:00,Merch,40,2026-02-07
U00977,2025-11-18 16:32:00,Cafe,31,2025-11-18
U00763,2025-12-11 19:59:00,Cafe,43,2025-12-11
U00068,2025-12-23 15:35:00,Merch,7,2025-12-23
U00954,2025-11-22 11:57:00,Cafe,7,2025-11-22
U00989,2025-11-13 14:16:00,Cafe,66,2025-11-13
U00736,2025-12-10 16:10:00,Cafe,61,2025-12-10
U00908,2025-12-17 15:34:00,Merch,37,2025-12-17
U00258,2025-12-06 13:29:00,Cafe,53,2025-12-06
U00173,2025-11-29 17:09:00,Merch,68,2025-11-29
U00094,2026-02-18 12:58:00,Cafe,35,2026-02-18
U00954,2025-12-13 18:22:00,Cafe,25,2025-12-13
U00432,2025-10-02 20:37:00,Cafe,30,2025-10-02
U00200,2026-01-04 15:37:00,Cafe,11,2026-01-04
U00828,2025-10-22 17:11:00,Cafe,27,2025-10-22
U00308,2025-12-04 15:33:00,Merch,43,2025-12-04
U01149,2025-10-31 12:30:00,Cafe,60,2025-10-31
U01185,2025-10-18 12:21:00,Cafe,75,2025-10-18
U00492,2025-12-31 18:33:00,Cafe,42,2025-12-31
U00662,2026-01-31 15:35:00,Merch,27,2026-01-31
U00287,2025-11-09 20:52:00,Cafe,37,2025-11-09
U01182,2026-01-20 18:29:00,Cafe,36,2026-01-20
U00436,2025-11-14 19:53:00,Cafe,79,2025-11-14
U00535,2026-01-14 13:16:00,Cafe,28,2026-01-14
U00535,2025-12-13 10:37:00,Cafe,23,2025-12-13
U00075,2025-10-09 11:16:00,Merch,38,2025-10-09
U00467,2025-11-22 16:30:00,Cafe,36,2025-11-22
