user_id,event_id,event_date,activity_type,attended_flag
U00523,E0043,2025-12-24,Family Workshop,1
U00525,E0043,2025-12-24,Family Workshop,1
U00530,E0043,2025-12-24,Family Workshop,1
U00556,E0043,2025-12-24,Family Workshop,1
U00561,E0043,2025-12-24,Family Workshop,0
U00570,E0043,2025-12-24,Family Workshop,1
U00586,E0043,2025-12-24,Family Workshop,0
U00601,E0043,2025-12-24,Family Workshop,1
U00628,E0043,2025-12-24,Family Workshop,1
U00645,E0043,2025-12-24,Family Workshop,1
U00647,E0043,2025-12-24,Family Workshop,1
U00658,E0043,2025-12-24,Family Workshop,1
U00663,E0043,2025-12-24,Family Workshop,1
U00668,E0043,2025-12-24,Family Workshop,1
U00684,E0043,2025-12-24,Family Workshop,1
U00693,E0043,2025-12-24,Family Workshop,1
U00702,E0043,2025-12-24,Family Workshop,1
U00703,E0043,2025-12-24,Family Workshop,1
U00723,E0043,2025-12-24,Family Workshop,1
U00727,E0043,2025-12-24,Family Workshop,1
U00734,E0043,2025-12-24,Family Workshop,1
U00742,E0043,2025-12-24,Family Workshop,1
U00748,E0043,2025-12-24,Family Workshop,1
U00752,E0043,2025-12-24,Family Workshop,1
U00757,E0043,2025-12-24,Family Workshop,1
U00767,E0043,2025-12-24,Family Workshop,0
U00768,E0043,2025-12-24,Family Workshop,1
U00775,E0043,2025-12-24,Family Workshop,1
U00777,E0043,2025-12-24,Family Workshop,1
U00792,E0043,2025-12-24,Family Workshop,1
U00795,E0043,2025-12-24,Family Workshop,1
U00797,E0043,2025-12-24,Family Workshop,1
U00798,E0043,2025-12-24,Family Workshop,1
U00805,E0043,2025-12-24,Family Workshop,1
U00812,E0043,2025-12-24,Family Workshop,1
U00815,E0043,2025-12-24,Family Workshop,0
U00821,E0043,2025-12-24,Family Workshop,1
U00845,E0043,2025-12-24,Family Workshop,1
U00874,E0043,2025-12-24,Family Workshop,1
U00904,E0043,2025-12-24,Family Workshop,1
U00913,E0043,2025-12-24,Family Workshop,1
U00919,E0043,2025-12-24,Family Workshop,1
U00929,E0043,2025-12-24,Family Workshop,1
U00936,E0043,2025-12-24,Family Workshop,1
U00946,E0043,2025-12-24,Family Workshop,1
U00954,E0043,2025-12-24,Family Workshop,1
U00960,E0043,2025-12-24,Family Workshop,1
U00963,E0043,2025-12-24,Family Workshop,1
U00969,E0043,2025-12-24,Family Workshop,1
U00970,E0043,2025-12-24,Family Workshop,0
U00972,E0043,2025-12-24,Family Workshop,1
U00979,E0043,2025-12-24,Family Workshop,1
U00985,E0043,2025-12-24,Family Workshop,1
U00987,E0043,2025-12-24,Family Workshop,1
U00998,E0043,2025-12-24,Family Workshop,1
U01001,E0043,2025-12-24,Family Workshop,1
U01017,E0043,2025-12-24,Family Workshop,1
U01021,E0043,2025-12-24,Family Workshop,1
U01045,E0043,2025-12-24,Family Workshop,1
U01050,E0043,2025-12-24,Family Workshop,1
U01053,E0043,2025-12-24,Family Workshop,1
U01065,E0043,2025-12-24,Family Workshop,1
U01067,E0043,2025-12-24,Family Workshop,1
U01078,E0043,2025-12-24,Family Workshop,1
U01081,E0043,2025-12-24,Family Workshop,1
U01101,E0043,2025-12-24,Family Workshop,1
U01115,E0043,2025-12-24,Family Workshop,1
U01132,E0043,2025-12-24,Family Workshop,1
U01138,E0043,2025-12-24,Family Workshop,1
U01139,E0043,2025-12-24,Family Workshop,1
U01146,E0043,2025-12-24,Family Workshop,1
U01153,E0043,2025-12-24,Family Workshop,1
U01161,E0043,2025-12-24,Family Workshop,1
U01170,E0043,2025-12-24,Family Workshop,1
U01173,E0043,2025-12-24,Family Workshop,1
U01185,E0043,2025-12-24,Family Workshop,1
U01199,E0043,2025-12-24,Family Workshop,1
U00004,E0044,2025-12-26,Owner Salon,1
U00005,E0044,2025-12-26,Owner Salon,1
U00029,E0044,2025-12-26,Owner Salon,1
U00035,E0044,2025-12-26,Owner Salon,1
U00047,E0044,2025-12-26,Owner Salon,1
U00055,E0044,2025-12-26,Owner Salon,1
U00075,E0044,2025-12-26,Owner Salon,0
U00088,E0044,2025-12-26,Owner Salon,0
U00098,E0044,2025-12-26,Owner Salon,1
U00127,E0044,2025-12-26,Owner Salon,1
U00136,E0044,2025-12-26,Owner Salon,1
U00140,E0044,2025-12-26,Owner Salon,1
U00145,E0044,2025-12-26,Owner Salon,1
U00147,E0044,2025-12-26,Owner Salon,1
U00161,E0044,2025-12-26,Owner Salon,1
U00205,E0044,2025-12-26,Owner Salon,1
U00222,E0044,2025-12-26,Owner Salon,1
U00227,E0044,2025-12-26,Owner Salon,1
U00230,E0044,2025-12-26,Owner Salon,1
U00239,E0044,2025-12-26,Owner Salon,1
U00248,E0044,2025-12-26,Owner Salon,1
U00255,E0044,2025-12-26,Owner Salon,1
U00272,E0044,2025-12-26,Owner Salon,1
U00276,E0044,2025-12-26,Owner Salon,1
U00287,E0044,2025-12-26,Owner Salon,0
U00292,E0044,2025-12-26,Owner Salon,1
U00306,E0044,2025-12-26,Owner Salon,1
U00317,E0044,2025-12-26,Owner Salon,1
U00344,E0044,2025-12-26,Owner Salon,1
U00346,E0044,2025-12-26,Owner Salon,1
U00350,E0044,2025-12-26,Owner Salon,1
U00351,E0044,2025-12-26,Owner Salon,1
U00352,E0044,2025-12-26,Owner Salon,1
U00362,E0044,2025-12-26,Owner Salon,1
U00364,E0044,2025-12-26,Owner Salon,1
U00372,E0044,2025-12-26,Owner Salon,1
U00385,E0044,2025-12-26,Owner Salon,1
U00389,E0044,2025-12-26,Owner Salon,1
U00424,E0044,2025-12-26,Owner Salon,1
U00429,E0044,2025-12-26,Owner Salon,1
U00440,E0044,2025-12-26,Owner Salon,1
U00449,E0044,2025-12-26,Owner Salon,1
U00455,E0044,2025-12-26,Owner Salon,1
U00473,E0044,2025-12-26,Owner Salon,1
U00477,E0044,2025-12-26,Owner Salon,0
U00481,E0044,2025-12-26,Owner Salon,1
U00482,E0044,2025-12-26,Owner Salon,1
U00485,E0044,2025-12-26,Owner Salon,1
U00492,E0044,2025-12-26,Owner Salon,1
U00496,E0044,2025-12-26,Owner Salon,1
U00525,E0044,2025-12-26,Owner Salon,1
U00531,E0044,2025-12-26,Owner Salon,1
U00535,E0044,2025-12-26,Owner Salon,1
U00555,E0044,2025-12-26,Owner Salon,0
U00556,E0044,2025-12-26,Owner Salon,1
U00561,E0044,2025-12-26,Owner Salon,1
U00562,E0044,2025-12-26,Owner Salon,1
U00573,E0044,2025-12-26,Owner Salon,1
U00583,E0044,2025-12-26,Owner Salon,1
U00586,E0044,2025-12-26,Owner Salon,1
U00628,E0044,2025-12-26,Owner Salon,1
U00633,E0044,2025-12-26,Owner Salon,0
U00636,E0044,2025-12-26,Owner Salon,1
U00681,E0044,2025-12-26,Owner Salon,1
U00686,E0044,2025-12-26,Owner Salon,1
U00693,E0044,2025-12-26,Owner Salon,1
U00725,E0044,2025-12-26,Owner Salon,1
U00726,E0044,2025-12-26,Owner Salon,0
U00731,E0044,2025-12-26,Owner Salon,1
U00733,E0044,2025-12-26,Owner Salon,1
U00734,E0044,2025-12-26,Owner Salon,1
U00748,E0044,2025-12-26,Owner Salon,1
U00769,E0044,2025-12-26,Owner Salon,1
U00783,E0044,2025-12-26,Owner Salon,1
U00786,E0044,2025-12-26,Owner Salon,1
U00799,E0044,2025-12-26,Owner Salon,1
U00809,E0044,2025-12-26,Owner Salon,1
U00812,E0044,2025-12-26,Owner Salon,1
U00815,E0044,2025-12-26,Owner Salon,1
U00823,E0044,2025-12-26,Owner Salon,1
U00840,E0044,2025-12-26,Owner Salon,1
U00852,E0044,2025-12-26,Owner Salon,1
U00872,E0044,2025-12-26,Owner Salon,1
U00878,E0044,2025-12-26,Owner Salon,1
U00886,E0044,2025-12-26,Owner Salon,1
U00888,E0044,2025-12-26,Owner Salon,1
U00893,E0044,2025-12-26,Owner Salon,1
U00900,E0044,2025-12-26,Owner Salon,0
U00914,E0044,2025-12-26,Owner Salon,1
U00933,E0044,2025-12-26,Owner Salon,0
U00941,E0044,2025-12-26,Owner Salon,1
U00942,E0044,2025-12-26,Owner Salon,1
U00956,E0044,2025-12-26,Owner Salon,1
U00963,E0044,2025-12-26,Owner Salon,1
U00972,E0044,2025-12-26,Owner Salon,1
U00988,E0044,2025-12-26,Owner Salon,1
U01001,E0044,2025-12-26,Owner Salon,1
U01024,E0044,2025-12-26,Owner Salon,1
U01030,E0044,2025-12-26,Owner Salon,1
U01040,E0044,2025-12-26,Owner Salon,1
U01041,E0044,2025-12-26,Owner Salon,1
U01045,E0044,2025-12-26,Owner Salon,1
U01065,E0044,2025-12-26,Owner Salon,1
U01073,E0044,2025-12-26,Owner Salon,1
U01081,E0044,2025-12-26,Owner Salon,1
U01097,E0044,2025-12-26,Owner Salon,1
U01100,E0044,2025-12-26,Owner Salon,1
U01107,E0044,2025-12-26,Owner Salon,1
U01112,E0044,2025-12-26,Owner Salon,1
U01139,E0044,2025-12-26,Owner Salon,1
U01153,E0044,2025-12-26,Owner Salon,1
U01156,E0044,2025-12-26,Owner Salon,1
U01177,E0044,2025-12-26,Owner Salon,1
U01178,E0044,2025-12-26,Owner Salon,1
U01182,E0044,2025-12-26,Owner Salon,1
U01197,E0044,2025-12-26,Owner Salon,1
U00022,E0045,2025-12-28,Owner Salon,1
U00035,E0045,2025-12-28,Owner Salon,1
U00047,E0045,2025-12-28,Owner Salon,1
U00052,E0045,2025-12-28,Owner Salon,1
U00053,E0045,2025-12-28,Owner Salon,1
U00057,E0045,2025-12-28,Owner Salon,1
U00075,E0045,2025-12-28,Owner Salon,1
U00086,E0045,2025-12-28,Owner Salon,1
U00099,E0045,2025-12-28,Owner Salon,1
U00107,E0045,2025-12-28,Owner Salon,1
U00108,E0045,2025-12-28,Owner Salon,1
U00109,E0045,2025-12-28,Owner Salon,1
U00127,E0045,2025-12-28,Owner Salon,1
U00128,E0045,2025-12-28,Owner Salon,1
U00129,E0045,2025-12-28,Owner Salon,1
U00138,E0045,2025-12-28,Owner Salon,1
U00140,E0045,2025-12-28,Owner Salon,1
U00149,E0045,2025-12-28,Owner Salon,1
U00150,E0045,2025-12-28,Owner Salon,1
U00157,E0045,2025-12-28,Owner Salon,1
U00169,E0045,2025-12-28,Owner Salon,1
U00172,E0045,2025-12-28,Owner Salon,1
U00200,E0045,2025-12-28,Owner Salon,1
U00206,E0045,2025-12-28,Owner Salon,1
U00217,E0045,2025-12-28,Owner Salon,1
U00218,E0045,2025-12-28,Owner Salon,1
U00220,E0045,2025-12-28,Owner Salon,1
U00227,E0045,2025-12-28,Owner Salon,1
U00251,E0045,2025-12-28,Owner Salon,1
U00258,E0045,2025-12-28,Owner Salon,1
U00266,E0045,2025-12-28,Owner Salon,1
U00270,E0045,2025-12-28,Owner Salon,1
U00271,E0045,2025-12-28,Owner Salon,1
U00275,E0045,2025-12-28,Owner Salon,1
U00293,E0045,2025-12-28,Owner Salon,0
U00307,E0045,2025-12-28,Owner Salon,1
U00312,E0045,2025-12-28,Owner Salon,1
U00326,E0045,2025-12-28,Owner Salon,1
U00328,E0045,2025-12-28,Owner Salon,1
U00348,E0045,2025-12-28,Owner Salon,1
U00350,E0045,2025-12-28,Owner Salon,1
U00362,E0045,2025-12-28,Owner Salon,1
U00369,E0045,2025-12-28,Owner Salon,1
U00374,E0045,2025-12-28,Owner Salon,1
U00399,E0045,2025-12-28,Owner Salon,1
U00404,E0045,2025-12-28,Owner Salon,1
U00413,E0045,2025-12-28,Owner Salon,1
U00416,E0045,2025-12-28,Owner Salon,0
U00424,E0045,2025-12-28,Owner Salon,1
U00429,E0045,2025-12-28,Owner Salon,1
U00433,E0045,2025-12-28,Owner Salon,0
U00436,E0045,2025-12-28,Owner Salon,1
U00440,E0045,2025-12-28,Owner Salon,1
U00442,E0045,2025-12-28,Owner Salon,1
U00444,E0045,2025-12-28,Owner Salon,1
U00451,E0045,2025-12-28,Owner Salon,1
U00455,E0045,2025-12-28,Owner Salon,1
U00469,E0045,2025-12-28,Owner Salon,1
U00485,E0045,2025-12-28,Owner Salon,1
U00490,E0045,2025-12-28,Owner Salon,1
U00504,E0045,2025-12-28,Owner Salon,1
U00507,E0045,2025-12-28,Owner Salon,1
U00519,E0045,2025-12-28,Owner Salon,1
U00522,E0045,2025-12-28,Owner Salon,1
U00525,E0045,2025-12-28,Owner Salon,1
U00526,E0045,2025-12-28,Owner Salon,1
U00536,E0045,2025-12-28,Owner Salon,1
U00546,E0045,2025-12-28,Owner Salon,1
U00552,E0045,2025-12-28,Owner Salon,1
U00568,E0045,2025-12-28,Owner Salon,1
U00595,E0045,2025-12-28,Owner Salon,1
U00601,E0045,2025-12-28,Owner Salon,1
U00628,E0045,2025-12-28,Owner Salon,1
U00635,E0045,2025-12-28,Owner Salon,1
U00651,E0045,2025-12-28,Owner Salon,1
U00661,E0045,2025-12-28,Owner Salon,1
U00664,E0045,2025-12-28,Owner Salon,1
U00681,E0045,2025-12-28,Owner Salon,1
U00701,E0045,2025-12-28,Owner Salon,1
U00718,E0045,2025-12-28,Owner Salon,1
U00727,E0045,2025-12-28,Owner Salon,1
U00729,E0045,2025-12-28,Owner Salon,0
U00730,E0045,2025-12-28,Owner Salon,1
U00732,E0045,2025-12-28,Owner Salon,1
U00735,E0045,2025-12-28,Owner Salon,1
U00738,E0045,2025-12-28,Owner Salon,1
U00741,E0045,2025-12-28,Owner Salon,1
U00742,E0045,2025-12-28,Owner Salon,1
U00756,E0045,2025-12-28,Owner Salon,1
U00759,E0045,2025-12-28,Owner Salon,1
U00767,E0045,2025-12-28,Owner Salon,1
U00795,E0045,2025-12-28,Owner Salon,1
U00811,E0045,2025-12-28,Owner Salon,1
U00819,E0045,2025-12-28,Owner Salon,1
U00845,E0045,2025-12-28,Owner Salon,1
U00849,E0045,2025-12-28,Owner Salon,1
U00921,E0045,2025-12-28,Owner Salon,1
U00925,E0045,2025-12-28,Owner Salon,1
U00936,E0045,2025-12-28,Owner Salon,1
U00943,E0045,2025-12-28,Owner Salon,1
U00954,E0045,2025-12-28,Owner Salon,1
U00959,E0045,2025-12-28,Owner Salon,1
U00963,E0045,2025-12-28,Owner Salon,1
U00966,E0045,2025-12-28,Owner Salon,1
U00978,E0045,2025-12-28,Owner Salon,1
U00998,E0045,2025-12-28,Owner Salon,0
U01006,E0045,2025-12-28,Owner Salon,1
U01019,E0045,2025-12-28,Owner Salon,1
U01049,E0045,2025-12-28,Owner Salon,1
U01065,E0045,2025-12-28,Owner Salon,1
U01077,E0045,2025-12-28,Owner Salon,1
U01088,E0045,2025-12-28,Owner Salon,1
U01111,E0045,2025-12-28,Owner Salon,1
U01116,E0045,2025-12-28,Owner Salon,0
U01121,E0045,2025-12-28,Owner Salon,1
U01129,E0045,2025-12-28,Owner Salon,1
U01133,E0045,2025-12-28,Owner Salon,1
U01138,E0045,2025-12-28,Owner Salon,1
U01153,E0045,2025-12-28,Owner Salon,1
U01160,E0045,2025-12-28,Owner Salon,1
U01161,E0045,2025-12-28,Owner Salon,1
U01170,E0045,2025-12-28,Owner Salon,1
U01187,E0045,2025-12-28,Owner Salon,1
U00009,E0046,2025-12-30,Family Workshop,1
U00037,E0046,2025-12-30,Family Workshop,0
U00051,E0046,2025-12-30,Family Workshop,1
U00060,E0046,2025-12-30,Family Workshop,1
U00071,E0046,2025-12-30,Family Workshop,1
U00085,E0046,2025-12-30,Family Workshop,1
U00088,E0046,2025-12-30,Family Workshop,1
U00103,E0046,2025-12-30,Family Workshop,1
U00112,E0046,2025-12-30,Family Workshop,0
U00128,E0046,2025-12-30,Family Workshop,1
U00131,E0046,2025-12-30,Family Workshop,1
U00166,E0046,2025-12-30,Family Workshop,0
U00188,E0046,2025-12-30,Family Workshop,1
U00192,E0046,2025-12-30,Family Workshop,1
U00193,E0046,2025-12-30,Family Workshop,1
U00206,E0046,2025-12-30,Family Workshop,1
U00208,E0046,2025-12-30,Family Workshop,1
U00213,E0046,2025-12-30,Family Workshop,1
U00215,E0046,2025-12-30,Family Workshop,1
U00223,E0046,2025-12-30,Family Workshop,1
U00230,E0046,2025-12-30,Family Workshop,1
U00232,E0046,2025-12-30,Family Workshop,1
U00239,E0046,2025-12-30,Family Workshop,1
U00255,E0046,2025-12-30,Family Workshop,1
U00267,E0046,2025-12-30,Family Workshop,1
U00270,E0046,2025-12-30,Family Workshop,1
U00272,E0046,2025-12-30,Family Workshop,1
U00282,E0046,2025-12-30,Family Workshop,1
U00290,E0046,2025-12-30,Family Workshop,1
U00294,E0046,2025-12-30,Family Workshop,1
U00300,E0046,2025-12-30,Family Workshop,1
U00309,E0046,2025-12-30,Family Workshop,1
U00323,E0046,2025-12-30,Family Workshop,1
U00335,E0046,2025-12-30,Family Workshop,1
U00350,E0046,2025-12-30,Family Workshop,1
U00364,E0046,2025-12-30,Family Workshop,1
U00369,E0046,2025-12-30,Family Workshop,1
U00374,E0046,2025-12-30,Family Workshop,1
U00391,E0046,2025-12-30,Family Workshop,1
U00392,E0046,2025-12-30,Family Workshop,1
U00395,E0046,2025-12-30,Family Workshop,1
U00417,E0046,2025-12-30,Family Workshop,1
U00422,E0046,2025-12-30,Family Workshop,1
U00449,E0046,2025-12-30,Family Workshop,1
U00474,E0046,2025-12-30,Family Workshop,1
U00478,E0046,2025-12-30,Family Workshop,1
U00482,E0046,2025-12-30,Family Workshop,1
U00494,E0046,2025-12-30,Family Workshop,1
U00497,E0046,2025-12-30,Family Workshop,1
U00510,E0046,2025-12-30,Family Workshop,1
U00513,E0046,2025-12-30,Family Workshop,1
U00519,E0046,2025-12-30,Family Workshop,1
U00523,E0046,2025-12-30,Family Workshop,1
U00530,E0046,2025-12-30,Family Workshop,1
U00545,E0046,2025-12-30,Family Workshop,1
U00555,E0046,2025-12-30,Family Workshop,1
U00566,E0046,2025-12-30,Family Workshop,1
U00569,E0046,2025-12-30,Family Workshop,1
U00595,E0046,2025-12-30,Family Workshop,1
U00618,E0046,2025-12-30,Family Workshop,1
U00622,E0046,2025-12-30,Family Workshop,1
U00626,E0046,2025-12-30,Family Workshop,1
U00633,E0046,2025-12-30,Family Workshop,1
U00643,E0046,2025-12-30,Family Workshop,1
U00650,E0046,2025-12-30,Family Workshop,1
U00656,E0046,2025-12-30,Family Workshop,1
U00664,E0046,2025-12-30,Family Workshop,1
U00669,E0046,2025-12-30,Family Workshop,1
U00700,E0046,2025-12-30,Family Workshop,0
U00703,E0046,2025-12-30,Family Workshop,1
U00726,E0046,2025-12-30,Family Workshop,1
U00733,E0046,2025-12-30,Family Workshop,1
U00744,E0046,2025-12-30,Family Workshop,1
U00757,E0046,2025-12-30,Family Workshop,1
U00763,E0046,2025-12-30,Family Workshop,1
U00770,E0046,2025-12-30,Family Workshop,1
U00784,E0046,2025-12-30,Family Workshop,1
U00797,E0046,2025-12-30,Family Workshop,0
U00798,E0046,2025-12-30,Family Workshop,1
U00812,E0046,2025-12-30,Family Workshop,1
U00825,E0046,2025-12-30,Family Workshop,1
U00841,E0046,2025-12-30,Family Workshop,1
U00878,E0046,2025-12-30,Family Workshop,0
U00888,E0046,2025-12-30,Family Workshop,1
U00894,E0046,2025-12-30,Family Workshop,1
U00898,E0046,2025-12-30,Family Workshop,1
U00899,E0046,2025-12-30,Family Workshop,1
U00903,E0046,2025-12-30,Family Workshop,1
U00908,E0046,2025-12-30,Family Workshop,1
U00923,E0046,2025-12-30,Family Workshop,1
U00925,E0046,2025-12-30,Family Workshop,1
U00926,E0046,2025-12-30,Family Workshop,1
U00931,E0046,2025-12-30,Family Workshop,1
U00936,E0046,2025-12-30,Family Workshop,1
U00938,E0046,2025-12-30,Family Workshop,1
U00942,E0046,2025-12-30,Family Workshop,1
U00954,E0046,2025-12-30,Family Workshop,1
U00958,E0046,2025-12-30,Family Workshop,1
U00968,E0046,2025-12-30,Family Workshop,1
U00975,E0046,2025-12-30,Family Workshop,1
U00976,E0046,2025-12-30,Family Workshop,1
U01001,E0046,2025-12-30,Family Workshop,1
U01003,E0046,2025-12-30,Family Workshop,1
U01006,E0046,2025-12-30,Family Workshop,1
U01008,E0046,2025-12-30,Family Workshop,1
U01010,E0046,2025-12-30,Family Workshop,1
U01011,E0046,2025-12-30,Family Workshop,1
U01019,E0046,2025-12-30,Family Workshop,1
U01040,E0046,2025-12-30,Family Workshop,1
U01043,E0046,2025-12-30,Family Workshop,1
U01047,E0046,2025-12-30,Family Workshop,1
U01054,E0046,2025-12-30,Family Workshop,1
U01055,E0046,2025-12-30,Family Workshop,1
U01063,E0046,2025-12-30,Family Workshop,1
U01067,E0046,2025-12-30,Family Workshop,1
U01073,E0046,2025-12-30,Family Workshop,1
U01081,E0046,2025-12-30,Family Workshop,1
U01093,E0046,2025-12-30,Family Workshop,1
U01101,E0046,2025-12-30,Family Workshop,1
U01105,E0046,2025-12-30,Family Workshop,1
U01110,E0046,2025-12-30,Family Workshop,1
U01139,E0046,2025-12-30,Family Workshop,1
U01151,E0046,2025-12-30,Family Workshop,1
U01156,E0046,2025-12-30,Family Workshop,1
U01180,E0046,2025-12-30,Family Workshop,1
U01183,E0046,2025-12-30,Family Workshop,1
U01196,E0046,2025-12-30,Family Workshop,1
U01197,E0046,2025-12-30,Family Workshop,1
U01200,E0046,2025-12-30,Family Workshop,1
U00009,E0047,2026-01-01,Movie Night,1
U00018,E0047,2026-01-01,Movie Night,1
U00028,E0047,2026-01-01,Movie Night,1
U00039,E0047,2026-01-01,Movie Night,1
U00057,E0047,2026-01-01,Movie Night,1
U00061,E0047,2026-01-01,Movie Night,1
U00072,E0047,2026-01-01,Movie Night,1
U00074,E0047,2026-01-01,Movie Night,1
U00076,E0047,2026-01-01,Movie Night,1
U00081,E0047,2026-01-01,Movie Night,1
U00082,E0047,2026-01-01,Movie Night,1
U00087,E0047,2026-01-01,Movie Night,1
U00098,E0047,2026-01-01,Movie Night,1
U00099,E0047,2026-01-01,Movie Night,1
U00109,E0047,2026-01-01,Movie Night,0
U00112,E0047,2026-01-01,Movie Night,1
U00114,E0047,2026-01-01,Movie Night,1
U00123,E0047,2026-01-01,Movie Night,1
U00125,E0047,2026-01-01,Movie Night,1
U00136,E0047,2026-01-01,Movie Night,1
U00155,E0047,2026-01-01,Movie Night,1
U00163,E0047,2026-01-01,Movie Night,1
U00166,E0047,2026-01-01,Movie Night,1
U00173,E0047,2026-01-01,Movie Night,1
U00174,E0047,2026-01-01,Movie Night,1
U00182,E0047,2026-01-01,Movie Night,1
U00192,E0047,2026-01-01,Movie Night,1
U00199,E0047,2026-01-01,Movie Night,0
U00203,E0047,2026-01-01,Movie Night,1
U00205,E0047,2026-01-01,Movie Night,1
U00212,E0047,2026-01-01,Movie Night,1
U00227,E0047,2026-01-01,Movie Night,1
U00237,E0047,2026-01-01,Movie Night,1
U00255,E0047,2026-01-01,Movie Night,1
U00261,E0047,2026-01-01,Movie Night,1
U00284,E0047,2026-01-01,Movie Night,1
U00286,E0047,2026-01-01,Movie Night,1
U00290,E0047,2026-01-01,Movie Night,1
U00308,E0047,2026-01-01,Movie Night,1
U00350,E0047,2026-01-01,Movie Night,1
U00353,E0047,2026-01-01,Movie Night,1
U00369,E0047,2026-01-01,Movie Night,0
U00376,E0047,2026-01-01,Movie Night,1
U00377,E0047,2026-01-01,Movie Night,1
U00395,E0047,2026-01-01,Movie Night,0
U00423,E0047,2026-01-01,Movie Night,1
U00451,E0047,2026-01-01,Movie Night,1
U00455,E0047,2026-01-01,Movie Night,1
U00469,E0047,2026-01-01,Movie Night,1
U00484,E0047,2026-01-01,Movie Night,1
U00516,E0047,2026-01-01,Movie Night,1
U00536,E0047,2026-01-01,Movie Night,1
U00538,E0047,2026-01-01,Movie Night,1
U00592,E0047,2026-01-01,Movie Night,1
U00597,E0047,2026-01-01,Movie Night,1
U00607,E0047,2026-01-01,Movie Night,1
U00612,E0047,2026-01-01,Movie Night,1
U00619,E0047,2026-01-01,Movie Night,1
U00636,E0047,2026-01-01,Movie Night,1
U00643,E0047,2026-01-01,Movie Night,1
U00644,E0047,2026-01-01,Movie Night,1
U00653,E0047,2026-01-01,Movie Night,1
U00666,E0047,2026-01-01,Movie Night,1
U00676,E0047,2026-01-01,Movie Night,1
U00677,E0047,2026-01-01,Movie Night,1
U00690,E0047,2026-01-01,Movie Night,1
U00702,E0047,2026-01-01,Movie Night,1
U00723,E0047,2026-01-01,Movie Night,1
U00725,E0047,2026-01-01,Movie Night,1
U00726,E0047,2026-01-01,Movie Night,1
U00728,E0047,2026-01-01,Movie Night,1
U00730,E0047,2026-01-01,Movie Night,1
U00752,E0047,2026-01-01,Movie Night,1
U00764,E0047,2026-01-01,Movie Night,1
U00781,E0047,2026-01-01,Movie Night,1
U00794,E0047,2026-01-01,Movie Night,1
U00797,E0047,2026-01-01,Movie Night,1
U00827,E0047,2026-01-01,Movie Night,1
U00840,E0047,2026-01-01,Movie Night,1
U00845,E0047,2026-01-01,Movie Night,1
U00872,E0047,2026-01-01,Movie Night,1
U00878,E0047,2026-01-01,Movie Night,1
U00894,E0047,2026-01-01,Movie Night,1
U00903,E0047,2026-01-01,Movie Night,1
U00904,E0047,2026-01-01,Movie Night,0
U00920,E0047,2026-01-01,Movie Night,1
U00933,E0047,2026-01-01,Movie Night,1
U00953,E0047,2026-01-01,Movie Night,1
U00962,E0047,2026-01-01,Movie Night,1
U00975,E0047,2026-01-01,Movie Night,0
U00990,E0047,2026-01-01,Movie Night,1
U01016,E0047,2026-01-01,Movie Night,1
U01019,E0047,2026-01-01,Movie Night,0
U01024,E0047,2026-01-01,Movie Night,1
U01037,E0047,2026-01-01,Movie Night,0
U01041,E0047,2026-01-01,Movie Night,0
U01048,E0047,2026-01-01,Movie Night,1
U01051,E0047,2026-01-01,Movie Night,1
U01056,E0047,2026-01-01,Movie Night,1
U01067,E0047,2026-01-01,Movie Night,1
U01076,E0047,2026-01-01,Movie Night,1
U01107,E0047,2026-01-01,Movie Night,1
U01111,E0047,2026-01-01,Movie Night,1
U01122,E0047,2026-01-01,Movie Night,1
U01125,E0047,2026-01-01,Movie Night,1
U01129,E0047,2026-01-01,Movie Night,1
U01161,E0047,2026-01-01,Movie Night,0
U01170,E0047,2026-01-01,Movie Night,1
U01173,E0047,2026-01-01,Movie Night,1
U01179,E0047,2026-01-01,Movie Night,1
U01182,E0047,2026-01-01,Movie Night,1
U01183,E0047,2026-01-01,Movie Night,1
U01185,E0047,2026-01-01,Movie Night,1
U00016,E0048,2026-01-03,Tech Talk,1
U00022,E0048,2026-01-03,Tech Talk,1
U00039,E0048,2026-01-03,Tech Talk,1
U00054,E0048,2026-01-03,Tech Talk,1
U00069,E0048,2026-01-03,Tech Talk,1
U00070,E0048,2026-01-03,Tech Talk,1
U00071,E0048,2026-01-03,Tech Talk,1
U00076,E0048,2026-01-03,Tech Talk,0
U00093,E0048,2026-01-03,Tech Talk,1
U00098,E0048,2026-01-03,Tech Talk,1
U00109,E0048,2026-01-03,Tech Talk,1
U00112,E0048,2026-01-03,Tech Talk,1
U00140,E0048,2026-01-03,Tech Talk,1
U00150,E0048,2026-01-03,Tech Talk,1
U00210,E0048,2026-01-03,Tech Talk,1
U00218,E0048,2026-01-03,Tech Talk,1
U00227,E0048,2026-01-03,Tech Talk,1
U00235,E0048,2026-01-03,Tech Talk,1
U00237,E0048,2026-01-03,Tech Talk,1
U00249,E0048,2026-01-03,Tech Talk,1
U00253,E0048,2026-01-03,Tech Talk,1
U00270,E0048,2026-01-03,Tech Talk,1
U00284,E0048,2026-01-03,Tech Talk,0
U00290,E0048,2026-01-03,Tech Talk,1
U00294,E0048,2026-01-03,Tech Talk,1
U00310,E0048,2026-01-03,Tech Talk,1
U00317,E0048,2026-01-03,Tech Talk,0
U00350,E0048,2026-01-03,Tech Talk,1
U00351,E0048,2026-01-03,Tech Talk,1
